document ID,InterventionID,Authors,document PY,document title,framing_unit ['Interaction social comparison and reward'],framing_unit CO2,5. framing_unit Color,5. framing_unit colors,framing_unit Energy efficiency (R value),framing_unit health,framing_unit kWh,5. framing_unit None,framing_unit other environmental framing,framing_unit Reward ($),framing_unit savings $,framing_unit therms (heat),intervention base_data_collection,intervention co2_savings_calculated,interventionDuration,interventionFollowup,intervention medium,Awareness Campaign,Bills,co-investments1,Commitment strategies,Competition,Critical Peak Pricing,Dynamic Pricing,Gamification,Goal setting,Historical,Home audits,Home Energy Report,In home display,Moral suasion,Peak Load Pricing,peer comparison,Real-time Pricing,Rewards,tips,ToU,intervention timing,interventionTreatmentPeriod,Baseline Consumption,Opt_in,Randomisation method,coefficient,coefficient_sd,coefficient_sd_type,control_mean,control_sample_size,control_sd,control_type,controls Electricity use,controls Energy prices,controls Environmental attitudes,controls HH controls (demographics),controls None - base model,controls Residence controls,controls Seasonal controls,controls Weather controls,dependent_variable,diff_mean,effect_direction,geographic_location,geographic_scope,page,pooled_sd,significance_test,statistical_technique,study_design,test_statistic,total_sample_size,treated_mean,treated_sd,treatment_sample_size,MonetaryIncentives,Information,Feedback,SocialComparison,Motivation,inter_med_mail,inter_med_webportal,inter_med_homevisit,inter_med_inhomedisplay,inter_med_meter,inter_med_poster,inter_time_ondemand,inter_time_daily,inter_time_week,inter_time_month,inter_time_h1,inter_time_h2,inter_time_higher,city,state,country,r_coefficient,smd1,smd2,smd,zi,var_smd,vi,PercentChange,All
808858,331,"Herter, K; Wood, V; Blozis, S",2013,"The effects of combining dynamic pricing, AC load control, and real-time energy feedback: SMUD'S 2011 Residential Summer Solutions Study",0,0,NA,NA,0,0,0,NA,0,0,0,0,12,0,24,NA,['-888'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['-888'],12,NA,1,no,10.3,NA,not provided,NA,49,NA,actual control,0,0,0,0,0,0,0,1,Percent change in electricity consumption,NA,-1,"Sacramento, California, United States",City,648,NA,t-test,Hierarchical regression,Difference in Difference,3.327,265,NA,NA,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sacramento, California,United States,0.200236864,NA,NA,NA,0.2029793,NA,0.061429512,10.3,1
808858,487,"Herter, K; Wood, V; Blozis, S",2013,"The effects of combining dynamic pricing, AC load control, and real-time energy feedback: SMUD'S 2011 Residential Summer Solutions Study",0,0,NA,NA,0,0,0,NA,0,0,0,0,12,0,24,0,"[""['None']""]",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['-888'],12,NA,1,no,9.2,NA,not provided,NA,49,NA,actual control,0,0,0,0,0,0,0,1,Percent change in electricity consumption,NA,-1,"Sacramento, California, United States",City,648,NA,t-test,Hierarchical regression,Difference in Difference,3.327,265,NA,NA,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sacramento, California,United States,0.200236864,NA,NA,NA,0.2029793,NA,0.061429512,9.2,1
808858,488,"Herter, K; Wood, V; Blozis, S",2013,"The effects of combining dynamic pricing, AC load control, and real-time energy feedback: SMUD'S 2011 Residential Summer Solutions Study",0,0,NA,NA,0,0,0,1,0,0,0,0,12,0,24,0,['None'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['None'],12,NA,1,no,7.6,NA,not provided,NA,49,NA,actual control,0,0,0,0,0,0,0,1,Percent change in electricity consumption,NA,-1,"Sacramento, California, United States",City,648,NA,t-test,Hierarchical regression,Difference in Difference,3.327,265,NA,NA,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sacramento, California,United States,0.200236864,NA,NA,NA,0.2029793,NA,0.061429512,7.6,1
892963,219,"Ho, T.T.; Shinkuma, S.; Shimada, K.",2018,"The effects of dynamic pricing of electric power on consumer behavior: A propensity score analysis for empirical study on Nushima Island, Japan",0,0,NA,NA,0,0,0,NA,0,1,0,0,2,0,6,2,"['[""[\'None\']""]']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[""['None']""]",2,6031,1,Not randoized,NA,NA,-999,6.2858,22,NA,actual control,0,0,0,1,0,1,0,1,Log hourly electricity consumption,0.0949,-1,"Nushima Island, Japan",Island,11,0.225,t-test,Difference of means,Difference in Difference,NA,50,6.1909,NA,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Nushima Island,Japan,0.206350182,0.421777778,NA,0.421777778,0.209356186,0.082947796,0.141421356,9.49,1
897223,553,"Winett, RA; Neale, MS; Williams, K; ...",1978,The effects of feedback on residential electricity consumption: Three replications,0,0,NA,1,0,0,1,NA,0,0,1,0,3,0,17,9,['Mail'],0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,['daily'],5,3906,1,household level,NA,NA,-999,0,22,NA,actual control,0,0,0,0,0,0,0,1,Avg % change from base month,7,-1,"Greenbelt,Maryland,USA",City,224,NA,t-test,Difference of means,Difference in Difference,2.34,107,-7,NA,21,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,"Greenbelt,Maryland",United States,0.336169618,NA,0.713886382,0.713886382,0.349767819,0.098999567,0.096673649,7,1
897223,554,"Winett, RA; Neale, MS; Williams, K; ...",1978,The effects of feedback on residential electricity consumption: Three replications,0,0,NA,1,0,0,1,NA,0,0,1,0,3,0,17,12,['Mail'],0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"[""['daily']""]",5,3906,1,household level,NA,NA,-999,158,22,NA,actual control,0,0,0,0,0,0,0,1,Avg % change from base month,-7,-1,"Greenbelt,Maryland,USA",City,224,NA,t-test,Difference of means,Difference in Difference,2.34,107,151,NA,21,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,"Greenbelt,Maryland",United States,0.336169618,NA,0.713886382,0.713886382,0.349767819,0.098999567,0.096673649,-7,1
897223,555,"Winett, RA; Neale, MS; Williams, K; ...",1978,The effects of feedback on residential electricity consumption: Three replications,0,0,NA,1,0,0,1,NA,0,0,1,0,3,0,17,9,['Mail'],0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,['daily'],5,7592,1,household level,NA,NA,-999,24,10,NA,actual control,0,0,0,0,0,0,0,1,Avg % change from base month,22,-1,"Greenbelt,Maryland,USA",City,226,NA,F-test,Difference of means,Difference in Difference,3.62,107,2,NA,11,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,"Greenbelt,Maryland",United States,0.383822708,NA,0.831318777,0.831318777,0.404535147,0.207363636,0.096673649,22,1
897223,556,"Winett, RA; Neale, MS; Williams, K; ...",1978,The effects of feedback on residential electricity consumption: Three replications,0,0,NA,1,0,0,1,NA,0,0,1,0,3,0,17,9,['Mail'],0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,['daily'],5,7592,1,household level,NA,NA,-999,120,10,NA,actual control,0,0,0,0,0,0,0,1,Avg % change from base month,24,-1,"Greenbelt,Maryland,USA",City,226,NA,F-test,Difference of means,Difference in Difference,3.63,107,96,NA,11,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,"Greenbelt,Maryland",United States,0.3842743,NA,0.832466216,0.832466216,0.405064869,0.207409091,0.096673649,24,1
897223,557,"Winett, RA; Neale, MS; Williams, K; ...",1978,The effects of feedback on residential electricity consumption: Three replications,0,0,NA,1,0,0,1,NA,0,0,1,0,4,0,15,6,['Mail'],0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,['daily'],5,10841,1,household level,NA,NA,-999,87,14,NA,actual control,0,0,0,0,0,0,0,1,Avg % change from base month,39,-1,"Greenbelt,Maryland,USA",City,226,NA,t-test,Difference of means,Difference in Difference,1.984,107,48,NA,16,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,"Greenbelt,Maryland",United States,0.341243621,NA,0.726069654,0.726069654,0.355499377,0.142714857,0.096673649,39,1
897223,558,"Winett, RA; Neale, MS; Williams, K; ...",1978,The effects of feedback on residential electricity consumption: Three replications,0,0,NA,1,0,0,1,NA,0,0,1,0,4,0,15,6,['Mail'],0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"[""['daily']""]",5,10841,1,household level,NA,NA,-999,101,14,NA,actual control,0,0,0,0,0,0,0,1,Avg % change from base month,27,-1,"Greenbelt,Maryland,USA",City,226,NA,t-test,Difference of means,Difference in Difference,1.66,107,74,NA,16,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,"Greenbelt,Maryland",United States,0.29063708,NA,0.607497795,0.607497795,0.299261982,0.140079464,0.096673649,27,1
897223,559,"Winett, RA; Neale, MS; Williams, K; ...",1978,The effects of feedback on residential electricity consumption: Three replications,0,0,NA,1,0,0,1,NA,0,0,1,0,4,0,15,6,['Mail'],0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,['daily'],5,10841,1,household level,NA,NA,-999,87,14,NA,actual control,0,0,0,0,0,0,0,1,Avg % change from base month,35,-1,"Greenbelt,Maryland,USA",City,226,NA,t-test,Difference of means,Difference in Difference,1.984,107,52,NA,13,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,"Greenbelt,Maryland",United States,0.356917561,NA,0.764166255,0.764166255,0.373348991,0.159165538,0.096673649,35,1
897223,560,"Winett, RA; Neale, MS; Williams, K; ...",1978,The effects of feedback on residential electricity consumption: Three replications,0,0,NA,1,0,0,1,NA,0,0,1,0,4,0,15,6,['Mail'],0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,['daily'],5,10841,1,household level,NA,NA,-999,101,14,NA,actual control,0,0,0,0,0,0,0,1,Avg % change from base month,31,-1,"Greenbelt,Maryland,USA",City,226,NA,t-test,Difference of means,Difference in Difference,1.0418,107,70,NA,13,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,"Greenbelt,Maryland",United States,0.196712067,NA,0.401264317,0.401264317,0.199309955,0.151333372,0.096673649,31,1
3284644,402,"Allen, J",2006,"The effects of household characteristics and
energy use consciousness on the effectiveness of real-time energy use
feedback: A pilot study",0,0,NA,NA,0,0,1,NA,0,0,1,0,NA,0,8,NA,"['In-home display', 'Home visit']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,['On demand'],8,NA,1,not done,NA,NA,-999,0.24,50,NA,actual control,0,0,0,0,1,0,0,0,Percent reduction in energy consumption,-0.001,-1,"Oberlin, Ohio, United States",City,9,NA,t-test,Difference of means,Control-treatment,0.005,60,0.239,NA,10,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Oberlin, Ohio,United States,8.66E-04,NA,0.001732051,0.001732051,8.66E-04,0.120000025,0.129099445,5.00E-03,1
858878,502,"Faruqui, A; Arritt, K; Sergici, S",2017,The impact of advanced metering infrastructure on energy conservation: A case study of two utilities,0,0,NA,NA,0,0,1,NA,0,0,1,0,103,0,194,0,"['Mail', 'Meter', 'Web portal']",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,['On demand'],91,NA,0,not done,0.0173,5.28E-04,robost standard errors clustered at the household level,NA,320000,NA,actual control,0,0,0,1,0,0,1,1,Avg daily electricity consumption (kWh),NA,-1,"Prince George's and and Maryland county,Maryland, USA",county,61,NA,t-test,Time & Household Fixed effects regression,Difference in Difference,32.7651515,465000,NA,NA,433000,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,Prince George's and and Maryland county,Maryland,United States,0.047993779,NA,NA,NA,0.04803068,NA,0.001466471,NA,1
858878,503,"Faruqui, A; Arritt, K; Sergici, S",2017,The impact of advanced metering infrastructure on energy conservation: A case study of two utilities,0,0,NA,NA,0,0,1,NA,0,0,1,0,100,0,191,0,"['Mail', 'Meter', 'Web portal']",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,['On demand'],91,NA,NA,not done,0.0155,0.00208,robost standard errors clustered at the household level,NA,424000,NA,actual control,0,0,0,1,0,0,1,1,Avg daily electricity consumption (kWh),NA,-1,"Chesapeake Bay, Maryland, USA",county,62,NA,t-test,Time & Household Fixed effects regression,Difference in Difference,7.451923077,468742,NA,NA,45000,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,Chesapeake Bay, Maryland,United States,0.010883679,NA,NA,NA,0.010884108,NA,0.001460606,NA,1
486982,120,"Hassan, M.G.; Hirst, R.; Siemieniuch, C.; Zobaa, A.",2009,The impact of energy awareness on energy efficiency,0,0,NA,NA,0,0,0,NA,1,0,0,0,3,1,5,0,['Posters'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,One-time,2,NA,0,Not randomized,NA,NA,-888,25.99,8,18.50607455,Pre-test/post test,0,0,0,0,1,0,0,0,Avg daily electricity consumption (kWh),10.1,-1,"Loughborough University, England",University,293,14.28,t-test,Difference of means,Pre-test/post-test,NA,8,15.9,6.301231172,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,NA,Loughborough University,United Kingdom,0.333407134,0.707282913,NA,0.707282913,0.346656619,0.265632785,0.353553391,38.82262409,1
486982,121,"Hassan, M.G.; Hirst, R.; Siemieniuch, C.; Zobaa, A.",2009,The impact of energy awareness on energy efficiency,0,0,NA,NA,0,0,0,NA,1,0,0,0,3,1,5,0,['Posters'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,One-time,2,NA,0,Not randomized,NA,NA,-888,71.69,8,21.23,Pre-test/post test,0,0,0,0,1,0,0,0,Avg daily gas consumption (kWh),6.91,-1,"Loughborough University, England",University,293,22.02,t-test,Difference of means,Pre-test/post-test,NA,8,64.78,23.68,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,NA,Loughborough University,United Kingdom,0.155006404,0.313805631,NA,0.313805631,0.15626606,0.253077312,0.353553391,9.638722276,1
893414,460,"Loock, CM; Landwehr, JR; Staake, T; Fleisch, E; ...",2012,The influence of reference frame and population density on the effectiveness of social normative feedback on electricity consumption,0,0,NA,NA,0,0,1,NA,0,0,0,0,2,0,6,0,['Web portal'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,['weekly'],4,2592,2,household level,7.78,NA,-999,NA,NA,NA,Pre-test/post test,0,0,0,0,1,0,0,0,Change in weekly electricity consumption in kWh,NA,-1,"Rural area, Voralberg, Austria",Rural area,11,NA,t-test,Mixed effects regression,Pre-test/post-test,1.9612,322,NA,NA,136,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Rural area, Voralberg,Austria,0.108646436,NA,NA,NA,0.109076979,NA,0.055727821,15.60802469,1
893414,461,"Loock, CM; Landwehr, JR; Staake, T; Fleisch, E; ...",2012,The influence of reference frame and population density on the effectiveness of social normative feedback on electricity consumption,0,0,NA,NA,0,0,1,NA,0,0,0,0,2,0,6,0,['Web portal'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,['weekly'],4,2592,2,household level,6.55,NA,-999,NA,NA,NA,Pre-test/post test,0,0,0,0,1,0,0,0,Change in weekly electricity consumption in kWh,NA,-1,"Urban area, Voralberg, Austria",Urban area,11,NA,t-test,Mixed effects regression,Pre-test/post-test,1.9612,322,NA,NA,136,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Urban area, Voralberg,Austria,0.108646436,NA,NA,NA,0.109076979,NA,0.055727821,13.1404321,1
893414,462,"Loock, CM; Landwehr, JR; Staake, T; Fleisch, E; ...",2012,The influence of reference frame and population density on the effectiveness of social normative feedback on electricity consumption,0,0,NA,NA,0,0,1,NA,0,0,0,0,2,0,6,0,['Web portal'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,['weekly'],4,2288,2,household level,4.65,NA,-999,NA,NA,NA,Pre-test/post test,0,0,0,0,1,0,0,0,Change in weekly electricity consumption in kWh,NA,-1,"Rural area, Voralberg, Austria",Rural area,11,NA,t-test,Mixed effects regression,Pre-test/post-test,1.8819,322,NA,NA,88,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Rural area, Voralberg,Austria,0.104302167,NA,NA,NA,0.104682887,NA,0.055727821,10.56818182,1
893414,463,"Loock, CM; Landwehr, JR; Staake, T; Fleisch, E; ...",2012,The influence of reference frame and population density on the effectiveness of social normative feedback on electricity consumption,0,0,NA,NA,0,0,1,NA,0,0,0,0,2,0,6,0,['Web portal'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,['weekly'],4,2288,2,household level,4.9,NA,-999,NA,NA,NA,Pre-test/post test,0,0,0,0,1,0,0,0,Change in weekly electricity consumption in kWh,NA,-1,"Urban area, Voralberg, Austria",Urban area,11,NA,t-test,Mixed effects regression,Pre-test/post-test,1.9612,322,NA,NA,88,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Urban area, Voralberg,Austria,0.108646436,NA,NA,NA,0.109076979,NA,0.055727821,11.13636364,1
893414,464,"Loock, CM; Landwehr, JR; Staake, T; Fleisch, E; ...",2012,The influence of reference frame and population density on the effectiveness of social normative feedback on electricity consumption,0,0,NA,NA,0,0,1,NA,0,0,0,0,2,0,6,0,['Web portal'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,['weekly'],4,2548,2,household level,2.36,NA,-999,NA,NA,NA,Pre-test/post test,0,0,0,0,1,0,0,0,Change in weekly electricity consumption in kWh,NA,-1,"Rural area, Voralberg, Austria",Rural area,11,NA,t-test,Mixed effects regression,Pre-test/post-test,1.9612,322,NA,NA,98,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Rural area, Voralberg,Austria,0.108646436,NA,NA,NA,0.109076979,NA,0.055727821,4.816326531,1
893414,465,"Loock, CM; Landwehr, JR; Staake, T; Fleisch, E; ...",2012,The influence of reference frame and population density on the effectiveness of social normative feedback on electricity consumption,0,0,NA,NA,0,0,0,NA,1,0,0,0,2,0,6,NA,['Web portal'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,['weekly'],4,2548,2,household level,1.27,NA,-999,NA,NA,NA,Pre-test/post test,0,0,0,0,1,0,0,0,Change in weekly electricity consumption in kWh,NA,-1,"Urban area, Voralberg, Austria",Urban area,11,NA,t-test,Mixed effects regression,Pre-test/post-test,1.9612,322,NA,NA,98,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Urban area, Voralberg,Austria,0.108646436,NA,NA,NA,0.109076979,NA,0.055727821,2.591836735,1
121236,94,"Mizobuchi, K; Takeuchi, K",2013,The influences of financial and non-financial factors on energy-saving behaviour: A field experiment in Japan,0,0,NA,NA,0,0,1,NA,0,1,0,0,8,0,16,0,['Mail'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,monthly,8,5219,1,Household level randomization,4.718,2.294,robust,NA,52,NA,actual control,1,0,1,1,0,1,0,1,Percent change in electricity consumption,NA,-1,"Matsuyama City, Japan",Municipality,782,NA,t-test,OLS regression,Difference in Difference,2.056,208,NA,NA,106,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,NA,Matsuyama City,Japan,0.141131076,NA,NA,NA,0.142079452,NA,0.069337525,4.718,1
121236,95,"Mizobuchi, K; Takeuchi, K",2013,The influences of financial and non-financial factors on energy-saving behaviour: A field experiment in Japan,0,0,NA,NA,0,0,1,NA,0,1,0,0,8,0,16,0,['Mail'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,monthly,8,5219,1,Household level randomization,7.325,2.542,robust,NA,52,NA,actual control,1,0,1,1,0,1,0,1,Percent change in electricity consumption,NA,-1,"Matsuyama City, Japan",Municipality,782,NA,t-test,OLS regression,Difference in Difference,2.881,208,NA,NA,53,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,NA,Matsuyama City,Japan,0.19589116,NA,NA,NA,0.198456146,NA,0.069337525,7.325,1
121236,96,"Mizobuchi, K; Takeuchi, K",2013,The influences of financial and non-financial factors on energy-saving behaviour: A field experiment in Japan,0,0,NA,NA,0,0,1,NA,0,1,0,0,8,0,16,0,['Mail'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,monthly,8,5219,1,Household level randomization,5.876,NA,robust,NA,52,NA,actual control,0,0,0,0,1,0,0,0,Percent change in electricity consumption,NA,-1,"Matsuyama City, Japan",Municipality,782,NA,t-test,OLS regression,Difference in Difference,3.33,208,NA,NA,106,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,NA,Matsuyama City,Japan,0.224974889,NA,NA,NA,0.228890097,NA,0.069337525,5.876,1
121236,97,"Mizobuchi, K; Takeuchi, K",2013,The influences of financial and non-financial factors on energy-saving behaviour: A field experiment in Japan,0,0,NA,NA,0,0,1,NA,0,1,0,0,8,0,16,0,['Mail'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,monthly,8,5219,1,Household level randomization,8.196,NA,robust,NA,52,NA,actual control,0,0,0,0,1,0,0,0,Percent change in electricity consumption,NA,-1,"Matsuyama City, Japan",Municipality,782,NA,t-test,OLS regression,Difference in Difference,2.33,208,NA,NA,53,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,NA,Matsuyama City,Japan,0.159488476,NA,NA,NA,0.160861777,NA,0.069337525,8.196,1
3284645,443,"Sipe, C",2009,"The net impact of home energy feedback
devices.",0,0,NA,NA,0,0,1,NA,0,0,0,0,NA,0,104,NA,['In-home display'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['None'],NA,12775,1,not randomized,0.544,0.617,-999,NA,490,NA,actual control,0,0,0,0,0,0,0,1,Daily energy consumption,NA,1,"Oregon, Canada",City,8,NA,t-test,Household Fixed effects regression,Difference in Difference,-0.881,586,NA,NA,96,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,Oregon,Canada,-0.036369697,NA,NA,NA,-0.036385745,NA,0.041309619,1.554285714,1
3284645,444,"Sipe, C",2009,"The net impact of home energy feedback
devices.",0,0,NA,NA,0,0,1,NA,0,0,0,0,NA,0,104,NA,['In-home display'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['None'],NA,10950,1,not randomized,0.629,0.513,-999,NA,104,NA,actual control,0,0,0,0,0,0,0,1,Daily Electricity Consumption,NA,-1,"Oregon, Canada",City,10,NA,t-test,Household Fixed effects regression,Difference in Difference,1.22,305,NA,NA,201,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,Oregon,Canada,0.069687167,NA,NA,NA,0.069800304,NA,0.057259833,2.096666667,1
1901277,544,"Gorgani, Hamid; Nouri, Aboulghassem; Molavi, Hossein",2008,"The process of commitment, escalation, and incentive yields energy conservation.",0,0,NA,NA,0,0,1,NA,0,0,0,0,2,0,4,0,['Mail'],0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,['bi-monthly'],2,NA,1,stratified random sampling at household level,NA,NA,-999,2.55,81,NA,actual control,0,0,0,0,1,0,0,0,percentage change in electricity consumption,4.17,-1,"Isfahan,Isfahan Province,Iran",City,88,NA,t-test,ANOVA,Difference in Difference,1.16,241,6.72,NA,81,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,NA,"Isfahan,Isfahan Province",Iran,0.090762044,NA,0.182276415,0.182276415,0.091012508,0.024793903,0.064415663,4.17,1
1901277,545,"Gorgani, Hamid; Nouri, Aboulghassem; Molavi, Hossein",2008,"The process of commitment, escalation, and incentive yields energy conservation.",0,0,NA,NA,0,0,1,NA,0,0,0,0,2,0,4,0,['Mail'],0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,['bi-monthly'],2,NA,1,stratified random sampling at household level,NA,NA,-999,4.2,81,NA,actual control,0,0,0,0,1,0,0,0,percentage change in electricity consumption,5.82,-1,"Isfahan,Isfahan Province,Iran",City,88,NA,t-test,ANOVA,Difference in Difference,2.38,241,10.02,NA,81,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,NA,"Isfahan,Isfahan Province",Iran,0.183804664,NA,0.37398092,0.37398092,0.185917557,0.02512303,0.064415663,5.82,1
1901277,546,"Gorgani, Hamid; Nouri, Aboulghassem; Molavi, Hossein",2008,"The process of commitment, escalation, and incentive yields energy conservation.",0,0,NA,NA,0,0,1,NA,0,0,0,0,2,0,4,0,['Mail'],0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,['bi-monthly'],2,NA,1,stratified random sampling at household level,NA,NA,-999,7.91,81,NA,actual control,0,0,0,0,1,0,0,0,percentage change in electricity consumption,10.66,-1,"Isfahan,Isfahan Province,Iran",City,88,NA,t-test,ANOVA,Difference in Difference,4.59,241,18.57,NA,81,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,NA,"Isfahan,Isfahan Province",Iran,0.339239448,NA,0.721248917,0.721248917,0.353232817,0.026296914,0.064415663,10.66,1
1901277,547,"Gorgani, Hamid; Nouri, Aboulghassem; Molavi, Hossein",2008,"The process of commitment, escalation, and incentive yields energy conservation.",0,0,NA,NA,0,0,1,NA,0,0,0,0,2,0,4,0,['Mail'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['bi-monthly'],2,NA,1,stratified random sampling at household level,NA,NA,-999,2.55,81,NA,actual control,0,0,0,0,1,0,0,0,percentage change in electricity consumption,8.24,-1,"Isfahan,Isfahan Province,Iran",City,88,NA,t-test,ANOVA,Difference in Difference,2.14,241,10.79,NA,81,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,NA,"Isfahan,Isfahan Province",Iran,0.165807002,NA,0.336268558,0.336268558,0.167352022,0.02504036,0.064415663,8.24,1
1901277,548,"Gorgani, Hamid; Nouri, Aboulghassem; Molavi, Hossein",2008,"The process of commitment, escalation, and incentive yields energy conservation.",0,0,NA,NA,0,0,1,NA,0,0,0,0,2,0,4,0,['Mail'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['bi-monthly'],2,NA,1,stratified random sampling at household level,NA,NA,-999,4.2,81,NA,actual control,0,0,0,0,1,0,0,0,percentage change in electricity consumption,4.5,-1,"Isfahan,Isfahan Province,Iran",City,88,NA,t-test,ANOVA,Difference in Difference,1.99,241,8.7,NA,81,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,NA,"Isfahan,Isfahan Province",Iran,0.15447252,NA,0.312698332,0.312698332,0.155719079,0.024993149,0.064415663,4.5,1
1901277,549,"Gorgani, Hamid; Nouri, Aboulghassem; Molavi, Hossein",2008,"The process of commitment, escalation, and incentive yields energy conservation.",0,0,NA,NA,0,0,1,NA,0,0,0,0,2,0,4,0,['Mail'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['bi-monthly'],2,NA,1,stratified random sampling at household level,NA,NA,-999,7.91,81,NA,actual control,0,0,0,0,1,0,0,0,percentage change in electricity consumption,6.37,-1,"Isfahan,Isfahan Province,Iran",City,88,NA,t-test,ANOVA,Difference in Difference,3.22,241,14.28,NA,81,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,NA,"Isfahan,Isfahan Province",Iran,0.245260182,NA,0.505974186,0.505974186,0.250363346,0.025481512,0.064415663,6.37,1
